ScreenName,Time,Date,TimeZone,Tweet,InReplyToUserID,FavoriteCount,RetweetCount,SentimentAverage
@BernieSanders,12:59:17,03/17/16,UTC,"I don’t believe you can take on climate change effectively while taking money from those who would profit off the destruction of the planet.",None,9215,4799,0.0
@BernieSanders,01:52:07,03/17/16,UTC,"The United States is the only developed nation in the world without guaranteed, paid parental leave. We must guarantee these benefits.",None,8514,3004,0.0
@BernieSanders,00:48:06,03/17/16,UTC,"We need trade agreements that protect and benefit working families, not just the CEOs of large corporations.",None,4153,1568,0.0
@BernieSanders,22:52:06,03/16/16,UTC,"People do not like the idea that our politicians have become dependent on billionaires and super PACs for money. We can change this system.",None,6369,2499,0.0
@BernieSanders,21:29:06,03/16/16,UTC,"The test of a great nation is not how many wars it can engage in, but how it can resolve international conflicts in a peaceful manner.",None,8253,3826,0.0
@BernieSanders,20:13:02,03/16/16,UTC,"I am not just asking for your vote. I am asking for you to get involved in a political revolution. Join us: https://t.co/T3B7Rc1rUT",None,5587,3701,0.0
@BernieSanders,18:50:07,03/16/16,UTC,"The Koch brothers and their billionaire allies don’t just want to cut Social Security, they want to eliminate Social Security.",None,3564,1560,0.0
@BernieSanders,18:18:57,03/16/16,UTC,"No one said the political revolution would be easy. We’re facing a billionaire class set on seeing us lose. Donate: https://t.co/LOWlJVWP9m",None,4494,2769,0.0
@BernieSanders,17:02:07,03/16/16,UTC,"Between our government’s unwillingness to negotiate prices and its failure to fight fraud, it’s no wonder drug prices are out of control.",None,3808,1462,0.0
@BernieSanders,16:02:08,03/16/16,UTC,"Families are struggling to put bread on the table and take care of their basic needs. America needs a political revolution.",None,6046,2685,0.0
@BernieSanders,14:51:04,03/16/16,UTC,"Our disastrous trade policies for the past 30 or 40 years have had a horrendous impact on the lives of millions of working Americans.",None,3522,1272,0.0
@BernieSanders,13:34:47,03/16/16,UTC,"The greed of the billionaire class is destroying this country and whether they like it or not we are going to stop that greed.",None,9469,3831,0.0
@BernieSanders,02:36:26,03/16/16,UTC,"Do not settle for the status quo when the status quo is broken. https://t.co/By9Ypi3HJ9",None,16580,8647,0.0
@BernieSanders,02:07:27,03/16/16,UTC,"RT @RockTheVote: "If you are afraid of free and fair elections, get out of politics. Get another job." @BernieSanders #PrimaryDay",None,0,1423,0.0
@BernieSanders,01:56:36,03/16/16,UTC,"RT @UniPolitica: "El motivo por el que Trump no será presidente es porque EEUU no aceptará insultos a mexicanos, musulmanes o mujeres", dic…",None,0,805,0.0
@BernieSanders,01:51:34,03/16/16,UTC,"RT @ABCPolitics: WATCH: @BernieSanders: "We are doing something very radical...We are telling the truth." https://t.co/iAodx1wspY https://t…",None,0,5165,0.0
@BernieSanders,01:42:05,03/16/16,UTC,"My plan would create a clean-energy workforce of 10 million good-paying jobs by creating a 100% clean-energy system.
https://t.co/rGsrmm6Za4",None,6408,3074,0.0
@BernieSanders,01:22:05,03/16/16,UTC,"RT @NBCNews: WATCH LIVE: Sanders speaks to supporters after #PrimaryDay election results https://t.co/k5BuUMHHF7 #Decision2016",None,0,628,0.0
@BernieSanders,00:10:55,03/16/16,UTC,"Seen in Chicago. https://t.co/96pr0yd6QI",None,5759,2551,0.0
@BernieSanders,23:05:11,03/15/16,UTC,"RT @NCForBernie: Polls close in 30 minutes North Carolina! Make your voice heard! #FeelTheBern #PrimaryDay",None,0,760,0.0
@BernieSanders,23:00:38,03/15/16,UTC,"Last chance to head to the polls! Head out the door and text VOTE to 82623 for your polling location. Go vote now. #PrimaryDay",None,2317,1025,0.0
@BernieSanders,22:12:06,03/15/16,UTC,"It's not too late to get out and vote for Bernie! Text VOTE to 82623 to find your polling location and head over right now. #PrimaryDay",None,3683,2142,0.0
@BernieSanders,21:55:34,03/15/16,UTC,"RT @nprcinc: Bernie Sanders represents real hope for Puerto Rico @huffpostblog https://t.co/8hhykgWzQQ via @LatinoVoices",None,0,662,0.0
@BernieSanders,21:36:43,03/15/16,UTC,"RT @Parvesh: Come on Illinois. #NotMeUs #feelthebern @berniesanders We can do this. https://t.co/O7BDV3y19n",None,0,353,0.0
@BernieSanders,21:33:02,03/15/16,UTC,"RT @Chicago4Bernie: If you're 17 but will be 18 before the general election in November, you ARE eligible to vote. You can register @ polls…",None,0,1718,0.0
@BernieSanders,21:29:27,03/15/16,UTC,"RT @Illinois4Bernie: What I've done for bernie:
Canvassed✔️
Donated✔️
Phonebanked✔️
&amp; Now I can say #iVoted too! #FeelTheBern #PrimaryDay",None,0,541,0.0
@BernieSanders,21:11:04,03/15/16,UTC,"Ohio, Illinois, North Carolina, Missouri and Florida — It's your turn to vote for our political revolution. Grab your friends and go vote.",None,5114,2688,0.0
@BernieSanders,21:07:03,03/15/16,UTC,"If men were giving birth to babies, there would not be a lot of discussion regarding the right to choose.",None,14642,8389,0.0
@BernieSanders,20:59:04,03/15/16,UTC,"We need your help today! When you vote, ask a poll worker for your precinct's turnout and report it: https://t.co/hhT0CSbayO. #PrimaryDay",None,1578,839,0.0
@BernieSanders,20:26:52,03/15/16,UTC,"Florida, grab your friends and family and go vote today. Polls are open until 7 PM. https://t.co/F2oQ8weRYF https://t.co/zQzuyiTo4Z",None,2154,1263,0.0
@BernieSanders,20:21:43,03/15/16,UTC,"RT @DFAaction: Florida, @BernieSanders is asking for your vote on #PrimaryDay GOTV 2 day #PoliticalRevolution #Bernie2016 #NotMeUs https://…",None,0,733,0.0
@BernieSanders,19:56:03,03/15/16,UTC,"Voting for Bernie in Ohio, Illinois, North Carolina, Missouri or Florida today? Use #iVoted and share this image! https://t.co/A31RrIMbLo",None,4966,2251,0.0
@BernieSanders,19:17:03,03/15/16,UTC,"Voters are going to the polls in five different states. Can you call voters today and get them to the polls? https://t.co/aTpBHlAr7O",None,1545,725,0.0
@BernieSanders,18:35:50,03/15/16,UTC,"Ohio, it’s your turn to vote. Bring your friends and family. Questions or issues? Call our hotline. #PrimaryDay https://t.co/W7RPCSBwTo",None,3258,1619,0.0
@BernieSanders,18:10:32,03/15/16,UTC,"Ohio, Illinois, North Carolina, Missouri and Florida — not sure where to vote? Look up your polling location at https://t.co/ZaoGzRsqPk.",None,1991,1438,0.0
@BernieSanders,16:17:45,03/15/16,UTC,"RT @robdelaney: This is genuinely, I swear to God, fun.  https://t.co/8XNjXL62Cv",None,0,665,0.0
@BernieSanders,16:02:11,03/15/16,UTC,"What this campaign is about is bringing people together. IL, NC, FL, MO, and OH: please go vote today. #PrimaryDay https://t.co/UHZUjfvHKB",None,6318,4612,0.0
@BernieSanders,15:48:06,03/15/16,UTC,"We need your help getting supporters out to vote. Can you spare an hour to call voters and get them to the polls? https://t.co/aTpBHlAr7O",None,2024,1225,0.0
@BernieSanders,15:11:05,03/15/16,UTC,"We need your help today! When you vote, ask a poll worker for your precinct's turnout number and report it: https://t.co/hhT0CSbayO.",None,1971,1196,0.0
@BernieSanders,14:32:04,03/15/16,UTC,"Ready for a political revolution? Get out and vote! Text VOTE to 82623 for voting information. #PrimaryDay https://t.co/oebM3EyYrg",None,2678,1893,0.0
@BernieSanders,13:54:03,03/15/16,UTC,"This government belongs to all of us, not just a wealthy few. Vote for Bernie today and use #iVoted to share! https://t.co/MBfy893kly",None,6112,3339,0.0
@BernieSanders,13:35:09,03/15/16,UTC,"Today is an incredibly important day for our movement. Can you call voters today and get them to the polls? https://t.co/aTpBHlAr7O",None,2602,1396,0.0
@BernieSanders,13:34:50,03/15/16,UTC,"RT @MoveOn: #WeAreBernie https://t.co/ie0AdXBRyN #FeelTheBern @BernieSanders #GOTVforBernie https://t.co/TI90B4xYeO",None,0,1010,0.0
@BernieSanders,12:39:17,03/15/16,UTC,"Sisters and brothers in Ohio, Illinois, North Carolina, Missouri and Florida: make your voice heard today. Go vote. #VoteTogether",None,10705,8379,0.0
@BernieSanders,11:47:53,03/15/16,UTC,"RT @NewDay: For @BernieSanders to do well today, it's all about turnout, says supporter @BenJealous. #SuperTuesday https://t.co/nTqSv5vn08",None,0,1231,0.0
@BernieSanders,03:54:35,03/15/16,UTC,"This is an historic triumph for the future of our planet over powerful fossil-fuel interests. https://t.co/liF0HgYrCe",None,3347,1217,0.0
@BernieSanders,01:44:24,03/15/16,UTC,"RT @ErikaAndiola: @janeosanders meeting with undocumented families, Arpaio's victims, refugee children and Dreamers. #UnidosConBernie https…",None,0,784,0.0
@BernieSanders,01:41:07,03/15/16,UTC,"Locking up addicts is not going to solve the problem. Substance abuse and addiction are health issues not criminal issues.",None,12939,6810,0.0
@BernieSanders,00:42:04,03/15/16,UTC,"Vampire Weekend's Ezra Koenig and Chris Tomson #FeelTheBern and want you to go out and VOTE for Bernie tomorrow.
https://t.co/QFTbC7Wnvj",None,6931,3454,0.0
@BernieSanders,00:03:04,03/15/16,UTC,"I don't have a super PAC and I don't travel the country begging millionaires to contribute to my campaign. This is a grassroots campaign.",None,7175,2714,0.0
@BernieSanders,23:03:51,03/14/16,UTC,"Idaho is ready to caucus for Bernie on March 22. Thanks for the huge march on Saturday! https://t.co/hJrOjE7Dtc https://t.co/LQNbrDH3A3",None,3566,1279,0.0
@BernieSanders,22:54:49,03/14/16,UTC,"RT @People4Bernie: It's go time! Get them out to vote. Call all the phones https://t.co/oMfqLjBxBQ #FeelTheBern https://t.co/xi4kI13DOj",None,0,1412,0.0
@BernieSanders,22:48:01,03/14/16,UTC,"This campaign is proving that you can run for office without taking money from corporate America and special interests. #GrassrootsMovement",None,6146,2388,0.0
@BernieSanders,22:07:29,03/14/16,UTC,"RT @MSNBC: TUNE IN: @BernieSanders participates in a town hall with @chucktodd on @MSNBC. #Decision2016",None,0,306,0.0
@BernieSanders,20:03:27,03/14/16,UTC,"My plan provides $41 billion in transition assistance to ALL fossil fuel workers, not just coal workers.  https://t.co/rGsrmlPoiw",None,3307,1541,0.0
@BernieSanders,19:22:50,03/14/16,UTC,"RT @jamieson: Just in: Amalgamated Transit Union endorses Bernie Sanders for president. Union reps 190K transit workers https://t.co/EsBVtd…",None,0,1530,0.0
@BernieSanders,19:12:52,03/14/16,UTC,"RT @StandupforPR: Thank you Senator @BernieSanders for standing up for Puerto Rico #StandupforPR #standupforpuertorico #PuertoRico https://…",None,0,809,0.0
@BernieSanders,18:49:57,03/14/16,UTC,"RT @janeosanders: What an honor to be invited to Oak Flat yesterday, the sacred land of the San Carlos Apache Tribe. Thank you! https://t.c…",None,0,1196,0.0
@BernieSanders,18:43:07,03/14/16,UTC,"Millions of Americans who want to join unions are unable to do so because of the coercive and often illegal behavior of their employers.",None,3141,1282,0.0
@BernieSanders,16:35:26,03/14/16,UTC,"Thank you Tobey Giat for participating in democracy and for your help on my campaign. We can't do this without you. 
https://t.co/3ijdlZ8vrp",None,2479,810,0.0
@BernieSanders,16:17:35,03/14/16,UTC,"If you want a candidate who will defeat Trump or some other Republican, you are looking at him. https://t.co/KYDuadpfa5",None,11672,4789,0.0
@BernieSanders,16:16:48,03/14/16,UTC,"RT @WSJPolitics: New: Bernie Sanders to unveil HIV/AIDS research initiative to spur development of new drugs to treat the disease.  https:/…",None,0,1394,0.0
@BernieSanders,15:34:00,03/14/16,UTC,"RT @CNNgo: Next: @MarkRuffalo joins @ThisHour to explain why he's supporting @BernieSanders. Watch LIVE https://t.co/fUFppUa7v3 https://t.c…",None,0,1470,0.0
@BernieSanders,14:58:07,03/14/16,UTC,"When we talk about war, we must talk about the 500,000 men and women who came home with PTSD, and traumatic brain injury.",None,6015,2728,0.0
@BernieSanders,13:32:03,03/14/16,UTC,"Today, shamefully, the United States has the highest childhood poverty rate of nearly any major country on earth. https://t.co/KbkLxeu3FS",None,7151,5636,0.0
@BernieSanders,02:41:00,03/14/16,UTC,"RT @jesuschuygar: Vote Tuesday, March 15th #ILPrimary #feelthebern #bernie2016 #berniesanders #BernieSandersForPresident2016 https://t.co/Z…",None,0,1657,0.0
@BernieSanders,02:11:09,03/14/16,UTC,".@HillaryClinton should stop taking NRA lobbyist money. https://t.co/w8IHpIOjZw",None,4845,2541,0.0
@BernieSanders,01:39:27,03/14/16,UTC,"America needs a president who will stand up to the fossil fuel industry and tell them their profits are not more important than the planet.",None,10592,5408,0.0
@BernieSanders,01:36:31,03/14/16,UTC,"RT @kartpath: .@BernieSanders is the only candidate in this race who will fight for a ban on fracking.
https://t.co/eu9rkOcCJe",None,0,1578,0.0
@BernieSanders,01:27:09,03/14/16,UTC,"With so much violence already in the world, I just don't think the state itself should be killing people. I'm against capital punishment.",None,10295,3880,0.0
@BernieSanders,00:40:10,03/14/16,UTC,"When we talk about education, we should talk about the great teachers in this country and make sure they get a good wage. #DemTownHall",None,6096,2896,0.0
@BernieSanders,00:26:07,03/14/16,UTC,"We're gonna raise our minimum wage to a living wage so that nobody who works 40 hours a week in America is living in poverty. #DemTownHall",None,6032,2543,0.0
@BernieSanders,00:25:10,03/14/16,UTC,"Espero que el señor Trump le diga a sus seguidores que la violencia no es aceptable en el proceso democrático. #DemTownHall",216776631,2691,1375,0.0
@BernieSanders,00:23:22,03/14/16,UTC,"No candidate running for president is more committed to strengthening HBCUs than Bernie Sanders. #DemTownHall
https://t.co/K59X71lLQE",None,2676,1273,0.0
@BernieSanders,00:16:21,03/14/16,UTC,"Like any other public official, when a police officer breaks the law, that officer must be held accountable. #DemTownHall",None,4718,2030,0.0
@BernieSanders,00:13:04,03/14/16,UTC,"Violence is not acceptable in the American political process. We should condemn violence not encourage it. #DemTownhall",None,7489,3301,0.0
@BernieSanders,00:04:57,03/14/16,UTC,"RT @cnnbrk: .@BernieSanders is up first in the #DemTownHall. Watch CNNgo: https://t.co/HAhU3MmiMf. https://t.co/XeJypwylZX",None,0,687,0.0
@BernieSanders,23:31:38,03/13/16,UTC,"RT @aseitzwald: Big crowd for Bernie Sanders at Ohio State. https://t.co/CO62z29rMD",None,0,2337,0.0
@BernieSanders,23:13:10,03/13/16,UTC,"Wonderful meeting with many prominent leaders of the Asian American and Pacific Islander community in Illinois. https://t.co/3jPwYE39a0",None,3597,1146,0.0
@BernieSanders,22:58:07,03/13/16,UTC,"The American people don’t need a president who says the right things in a stump speech. They need a president who is with them every day.",None,7504,3196,0.0
@BernieSanders,20:32:26,03/13/16,UTC,"Trump should tone down his rhetoric and condemn the violence of some of his supporters. https://t.co/HfYL3hoMqk",None,12866,5819,0.0
@BernieSanders,20:11:24,03/13/16,UTC,""We need you Obi-Wan." - @DannyDeVito introducing Bernie in St. Louis before Missouri's primary on Tuesday.
https://t.co/W7XrF0FLdS",None,18249,11039,0.0
@BernieSanders,18:59:39,03/13/16,UTC,"RT @ABCPolitics: WATCH: @DannyDeVito surprises @BernieSanders rally in St. Louis: "We need you, Obi-Wan!" https://t.co/4RUewIWMHT
https://t…",None,0,5752,0.0
@BernieSanders,17:31:06,03/13/16,UTC,"Today in the United States the top 1 percent earns more income than the bottom 50 percent. Does that make sense?",None,5063,2270,0.0
@BernieSanders,17:05:31,03/13/16,UTC,"RT @BenJealous: Donald Trump: There is something more powerful than fear and hatred and violence. It is LOVE &amp; UNITY! https://t.co/gPmw0ruP…",None,0,1523,0.0
@BernieSanders,15:54:05,03/13/16,UTC,"We should be investing in small businesses and worker-owned enterprises that want to create jobs in the United States of America.",None,4713,1787,0.0
@BernieSanders,15:49:38,03/13/16,UTC,"RT @PDPJ: Line to get into @BernieSanders event in Affton, Mo--h/t @trymainelee for timelapse line idea see @stltoday for more https://t.co…",None,0,2044,0.0
@BernieSanders,15:07:20,03/13/16,UTC,"RT @ThisWeekABC: WATCH: @BernieSanders says @realDonaldTrump's claim he organized protesters at Trump rally is "totally untrue." https://t.…",None,0,2883,0.0
@BernieSanders,14:11:04,03/13/16,UTC,"I have spent my career fighting for something that I consider to be a human right. That human right is health care.",None,9587,3165,0.0
@BernieSanders,13:39:00,03/13/16,UTC,"The United States must join the rest of the industrialized world and provide health care as a right to every man, woman and child.",None,7237,2634,0.0
@BernieSanders,12:23:09,03/13/16,UTC,"RT @CNNSotu: Before Sunday night's town hall @BernieSanders will talk to @jaketapper on #CNNSOTU https://t.co/sXP9zFA4T6",None,0,566,0.0
@BernieSanders,02:48:06,03/13/16,UTC,"I have a message for Secretary Clinton: We don't need to tinker with the TPP trade agreement. We need to defeat it. 
https://t.co/d54iNVeF6V",None,5059,2716,0.0
@BernieSanders,01:17:58,03/13/16,UTC,"RT @maryaliceparks: Watch @BernieSanders'
Missouri State rally live here  #SpringfieldMO 
https://t.co/sc4TxSPHIg",None,0,449,0.0
@BernieSanders,00:43:36,03/13/16,UTC,"RT @docftw33: Cast my ballot today for @BernieSanders at the BlackHawk County Dem County Convention. https://t.co/42DmRv8JNq",None,0,845,0.0
@BernieSanders,00:39:34,03/13/16,UTC,"RT @MoveOn: #FeelTheBern https://t.co/ie0AdXBRyN @BernieSanders https://t.co/P37p2aPYV1",None,0,1868,0.0
@BernieSanders,00:21:03,03/13/16,UTC,"We cannot be the only major country on earth which does not guarantee paid vacation time and paid sick time.",None,5884,2049,0.0
@BernieSanders,23:10:40,03/12/16,UTC,".@HillaryClinton and party allies are disenfranchising worker-class delegates at Polk County Iowa Democratic Convention.",216776631,3378,1920,0.0
@BernieSanders,23:00:06,03/12/16,UTC,"Effort under way right now by @hillaryclinton and party allies to steal Polk County Iowa conv. election Bernie won earlier today.",None,5890,3638,0.0
@BernieSanders,22:02:02,03/12/16,UTC,"Rahm gave the banks what they asked for and now they're making the teachers and children of Chicago pay the price.
https://t.co/yIlBf6P9Iu",None,2995,1913,0.0
@BernieSanders,20:43:05,03/12/16,UTC,"We win when people come together. We win when we reject division.",None,7951,3823,0.0
@BernieSanders,20:13:19,03/12/16,UTC,"Good to be back in Chicago.
https://t.co/BEcKGiju3m",None,3714,1132,0.0
@BernieSanders,19:10:34,03/12/16,UTC,""Every American, regardless of their income, should have access to a college education.” - @TroyLaRaviere
https://t.co/S1Nm9HS2No",None,5472,3480,0.0
@BernieSanders,18:52:05,03/12/16,UTC,"RT @RevJJackson: ICYMI: @RPCoalition w/ One-on-One convo w/ @SenSanders. Dr. @CornelWest &amp; @HGC1968 #UrbanPolicy #GOTV #Votingmatters https…",None,0,791,0.0
@BernieSanders,17:46:35,03/12/16,UTC,"Every veteran who defends this nation must get the quality health care and benefits they have earned and receive the respect they deserve.",None,6382,2787,0.0
@BernieSanders,15:28:03,03/12/16,UTC,"I'm asking young people to be leaders in this country. Help us create a nation where every person realizes their full promise of equality.",None,13674,7259,0.0
@BernieSanders,15:10:39,03/12/16,UTC,"RT @Dakarai_Turner: .@BernieSanders picks up the endorsement of @jamalhbryant from Chicago https://t.co/Q2JGDDOTtL",None,0,1031,0.0
@BernieSanders,03:05:43,03/12/16,UTC,"We will continue to bring people together. We will not allow the Donald Trumps of the world to divide us up.
https://t.co/Ss2nBUsUqo",None,22999,16111,0.0
@BernieSanders,02:35:51,03/12/16,UTC,"I want to thank Rahm Emanuel for not endorsing me. I don’t want the endorsement of a mayor shutting down schools and firing teachers.",None,39865,22446,0.0
@BernieSanders,02:28:53,03/12/16,UTC,"We do things a little different in this campaign: We bring people TOGETHER. #BernieInIL",None,11119,5328,0.0
@BernieSanders,02:14:53,03/12/16,UTC,"Watch Bernie live in Summit, IL where he will discuss a wide range of issues including combating climate change. https://t.co/qKsA4whrIh",None,2238,745,0.0
@BernieSanders,01:23:09,03/12/16,UTC,"On criminal justice reform and the need to fight racism there is no other candidate who will fight harder.
https://t.co/a9MEqCSgcn",None,11146,7422,0.0
@BernieSanders,01:02:07,03/12/16,UTC,"The failure to prosecute the crooks on Wall Street for their illegal behavior is a clear indictment of our broken criminal justice system.",None,4157,1733,0.0
@BernieSanders,00:16:54,03/12/16,UTC,"RT @politico: .@BernieSanders wins: Ohio judge rules 17-year-olds can vote on election day https://t.co/SJLI7VbaMl | Getty https://t.co/z3p…",None,0,2978,0.0
@BernieSanders,23:55:26,03/11/16,UTC,"North Carolinians who missed the first deadline can still register for early voting until tomorrow at 1PM ET.
https://t.co/Ke8gBZSW9n",None,2038,1351,0.0
@BernieSanders,23:31:24,03/11/16,UTC,"RT @Marcy_Kaptur: Welcome to @BernieSanders the next President of the United States! https://t.co/3dyBxxfKOl",None,0,1211,0.0
@BernieSanders,23:21:53,03/11/16,UTC,"If elected, I won't send the TPP to Congress and will continue to fight efforts to pass it. I urge @HillaryClinton to join me.",None,3565,1519,0.0
@BernieSanders,22:45:48,03/11/16,UTC,"Remembering Jane Lang. We will continue her fight for universal health care. https://t.co/X4ydVYWDEA https://t.co/NRMczVYW2E",None,2379,908,0.0
@BernieSanders,21:22:04,03/11/16,UTC,"As president, I will govern based on principle not poll numbers. Every day I will fight for the public interest not the corporate interests.",None,7091,2836,0.0
@BernieSanders,21:17:13,03/11/16,UTC,"That's a good question. My answer is yes.  https://t.co/vQJt5wowjM",None,1987,734,0.0
@BernieSanders,19:51:01,03/11/16,UTC,"I don't give speeches to Wall Street for hundreds of thousands of dollars. Unlike Sec. Clinton, I have nothing to release.",None,5857,2333,0.0
@BernieSanders,18:09:06,03/11/16,UTC,"If we are going to rebuild the crumbling middle class we need a stronger trade union movement, not a weaker one.",None,3319,1271,0.0
@BernieSanders,16:44:03,03/11/16,UTC,"The politics of division has no place in our country. Trump should take responsibility for addressing his supporters' violent actions.",None,5434,2913,0.0
@BernieSanders,16:37:42,03/11/16,UTC,"RT @taddevine: Why Bernie Would Crush Trump and Why Every Vote For Hillary Puts Trump Closer to the White House https://t.co/sr6NeARWia",None,0,4711,0.0
@BernieSanders,15:20:24,03/11/16,UTC,"I agree. That's why I have a plan that bans fracking and puts a price on methane emissions. https://t.co/W6LgrGn5HY",None,2792,1084,0.0
@BernieSanders,14:04:52,03/11/16,UTC,"We must move aggressively toward energy efficiency and the development of sustainable energy sources.",None,3786,1618,0.0
@BernieSanders,02:57:07,03/11/16,UTC,"The recklessness, greed and illegal behavior of Wall Street drove this country into the worst economic downturn in modern history.",None,5350,1983,0.0
@BernieSanders,01:25:01,03/11/16,UTC,"We are increasingly living in an oligarchy where big money is buying politicians. We must overturn Citizens United before it’s too late.",None,4917,2309,0.0
@BernieSanders,00:21:07,03/11/16,UTC,"No president will be able to address the problems that we face unless there is a mass movement, a political revolution in this country.",None,6341,2967,0.0
@BernieSanders,22:22:06,03/10/16,UTC,"It's unacceptable to ask working-class Americans to work until they are 68-70 years old before qualifying for full Social Security benefits.",None,5646,2547,0.0
@BernieSanders,20:58:05,03/10/16,UTC,"Real change takes place when people stand up and say “enough is enough,” and when we create a political revolution from the ground up.",None,4591,2235,0.0
@BernieSanders,19:41:04,03/10/16,UTC,"The message we are sending to the billionaire class is you cannot continue to get huge tax breaks while children in America go hungry.",None,5297,2482,0.0
@BernieSanders,18:54:08,03/10/16,UTC,"RT @cascamike: .@washingtonpost: "5 times hillary clinton has played fast and loose with the facts on bernie sanders’ record.” https://t.co…",None,0,1550,0.0
@BernieSanders,18:36:47,03/10/16,UTC,"PolitiFact: Hillary Clinton wrongly says Bernie Sanders wants to delay the Clean Power Plan https://t.co/w04bNZaLRW",None,2980,1650,0.0
@BernieSanders,18:23:06,03/10/16,UTC,"I hope one day Republicans can overcome the needs of their campaign contributors and worry instead about the planet they're leaving behind.",None,8338,3676,0.0
@BernieSanders,15:54:29,03/10/16,UTC,"RT @maryaliceparks: Watch @BernieSanders Gainesville rally live https://t.co/11Zdr6aDGI @UF University of Florida https://t.co/QVzeVpYBuc",None,0,748,0.0
@BernieSanders,14:46:06,03/10/16,UTC,"This campaign is not a billionaire-funded campaign. It is a people’s campaign.",None,5457,1990,0.0
@BernieSanders,13:54:01,03/10/16,UTC,"We have got to tell corporate America they cannot continue to abandon workers in the U.S. We've lost 60,000 factories since 2001.",None,3700,1519,0.0
@BernieSanders,05:02:12,03/10/16,UTC,"This is why I am running for President of the United States of America. #DebateWithBernie
https://t.co/7oH2ouerx5",None,17244,11258,0.0
@BernieSanders,03:29:10,03/10/16,UTC,"Bernie votó contra la guerra de Irak y cambiar el régimen en Libia porque temía lo que sucedería después. Desafortunadamente, él tuvo razón.",216776631,1786,758,0.0
@BernieSanders,03:27:35,03/10/16,UTC,"Sec. Clinton is arguing that the U.S. should continue to be the only major country that doesn't guarantee health care to all people.",216776631,3449,1698,0.0
@BernieSanders,03:27:05,03/10/16,UTC,"Only one candidate has a plan to get to universal health care coverage. How would @HillaryClinton get there? #UnivisionDebate",None,3128,1101,0.0
@BernieSanders,03:21:45,03/10/16,UTC,"Why does @HillaryClinton think it's okay for Trump's kids to go to elementary, middle, and high schools for free, but not colleges?",None,5461,2010,0.0
@BernieSanders,03:17:31,03/10/16,UTC,"Bernie voted against the Iraq War and regime change in Libya because he feared what would happen the day after. Unfortunately, he was right.",None,5827,2571,0.0
@BernieSanders,03:08:31,03/10/16,UTC,"Necesitamos una economía que funcione para todos, no sólo para un puñado de multimillonarios. #UnivisionDebate
https://t.co/uanLmkToyX",None,2426,1323,0.0
@BernieSanders,03:04:50,03/10/16,UTC,"El director de Goldman Sachs no me dio $250,000; al contrario, dijo que soy un peligro. Y tiene razón — soy un peligro para Wall Street.",216776631,1782,854,0.0
@BernieSanders,03:04:14,03/10/16,UTC,"The head of Goldman Sachs didn’t give Bernie $225,000 for a speech. He said Bernie would be dangerous for Wall Street. And he’s right.",None,6427,2927,0.0
@BernieSanders,03:00:38,03/10/16,UTC,"There is nobody in the United States Congress who has taken on the Koch Brothers more than Bernie Sanders. #UnivisionDebate",None,3866,1560,0.0
@BernieSanders,02:59:07,03/10/16,UTC,"Video from that Clinton speech telling Wall St to "cut it out" shows her greeting "wonderful donors" in the room. https://t.co/314TkAqqLJ",None,2362,1444,0.0
@BernieSanders,02:52:03,03/10/16,UTC,"Let's stop the racism. Let's stop the xenophobia. Let's stop Trump. #DemDebate",None,13089,7583,0.0
@BernieSanders,02:51:50,03/10/16,UTC,"RT @davidaxelrod: She did it again and I'll say it again. It's misleading to imply that TARP II was an auto bailout bill. #DemDebate",None,0,3647,0.0
@BernieSanders,02:50:11,03/10/16,UTC,"Bernie’s immigration plan is the gold standard. "We hope [Hillary] is inspired to match his boldness.” -@nytimes https://t.co/LwZPIpIJeG",None,3077,1760,0.0
@BernieSanders,02:46:40,03/10/16,UTC,""The banks of NY and our other financial institutions are probably the biggest winners." - @HillaryClinton on the "auto" bailout in 2008.",None,2001,1035,0.0
@BernieSanders,02:43:58,03/10/16,UTC,".@HillaryClinton doubles down on "negative tactics" and dishonesty described earlier by The New York Times: https://t.co/dfOag8mP01",None,2189,1330,0.0
@BernieSanders,02:43:01,03/10/16,UTC,"RT @julito77: "Madam Secretary, I would match my record against yours any day of the week." @BernieSanders #DemDebate",None,0,1621,0.0
@BernieSanders,02:42:03,03/10/16,UTC,"No deportaré a niños que viven en Estados Unidos de América. Eso lo puedo prometer. #DemDebate",216776631,2451,1514,0.0
@BernieSanders,02:39:42,03/10/16,UTC,"“We have laws.” - @HillaryClinton #DemDebate https://t.co/OyheqgUGzw",216776631,2522,2252,0.0
@BernieSanders,02:39:01,03/10/16,UTC,"I will not deport children from the United States of America. I can make that promise.  #DemDebate",None,7985,3869,0.0
@BernieSanders,02:34:28,03/10/16,UTC,""Clinton acknowledged that, in some cases, a child’s deportation could bring them great harm." https://t.co/xAuAhf4PYo #DemDebate",216776631,1335,696,0.0
@BernieSanders,02:32:19,03/10/16,UTC,"“Como presidenta, yo me opondré a darle licencias de conducir a personas indocumentadas…” — @HillaryClinton en 2007. #DemDebate",216776631,1166,678,0.0
@BernieSanders,02:28:28,03/10/16,UTC,""As president, I will not support driver’s licenses for undocumented people..." - @HillaryClinton in 2007",216776631,2758,1695,0.0
@BernieSanders,02:27:27,03/10/16,UTC,"Bernie’s guiding light on the issue of immigration reform: keeping families together, not dividing them up.
https://t.co/ExVZjpyDna",None,3507,2090,0.0
